126.3,12391677,4512,1609911859
128.6,146341,1716,18854769
129.6,90190,824,11715998
129.35,41721,591,5416468
130,59511,446,7731099
127.85,27020,576,3484512
129.35,20617,374,2680592
128.75,7220,170,932851
129.05,17706,364,2260654
127.7,4831,123,619218
127.85,19900,358,2556286
128.05,5364,128,687854
127.6,19877,374,2555824
125.3,12650,319,1591046
126.3,12556,286,1585409
125.05,11088,250,1387370
125.1,12984,329,1625986
126.35,25150,503,3198654
126.9,9342,264,1190662
125.7,13001,293,1641738
126.15,27236,519,3429551
123.6,31058,687,3834356
123.2,10995,315,1352719
120.05,21478,458,2606995
119.55,22074,527,2651201
116.45,14297,306,1688384
116.3,30435,591,3550989
115.05,8572,186,989666
109.35,25281,412,2795613
112.85,35834,617,4008917
110.6,21226,298,2370205
111.45,16605,316,1856904
114.05,23489,433,2680339
120.05,23920,397,2827776
119.05,32944,438,3919128
119.95,9000,195,1078634
123.25,41441,712,5093440
124.75,82465,1128,10420030
124.25,81709,829,10233299
123.45,36195,272,4493061
122.9,45435,479,5656203
121.55,29567,500,3634158
120.1,19390,304,2343498
120.35,24573,422,2935883
136.8,10490328,4195,1414972785
130.15,122919,1537,16198247
128.5,31375,455,4040890
131.2,44476,612,5853672
128.95,33855,436,4416040
128.7,28578,380,3686723
130.3,63251,781,8234043
129.55,62869,872,8260634
128.15,28967,427,3734596
128.85,55605,350,7173748
127.55,30769,177,3945009
126.95,20889,275,2677025
129.95,30747,471,3987700
131.35,56631,520,7404485
132.75,109228,1461,14692946
137.85,63986,1085,8676016
143.6,161770,2028,23085670
146.05,68594,1158,9986362
156.95,420070,4395,64781057
159.1,132471,1801,21011548
157.1,187258,2378,29946960
150.35,73684,1159,11363676
147.4,407095,4436,60218843
152.15,281818,3498,42990019
154.8,124416,1774,19307121
152.65,66702,1017,10152319
152,63439,439,9712659
153.5,18036,358,2749765
145.15,25186,383,3699359
142.25,342425,1160,49458292
144.05,203374,520,29306809
143.3,10375,177,1495642
152.5,153817,2079,23467911
153.4,45574,830,6963401
150.95,12823,277,1950195
153.2,21452,375,3288680
151.3,17670,415,2708817
152.6,71791,747,10941011
157.5,47849,746,7467743
157.9,43766,507,6891881
158.35,45615,673,7239132
154.05,12963,234,2017893
153.4,3653,81,564110
154.15,8354,111,1288625
159.05,63017,785,9940689
157.9,83393,916,13451475
154,20856,293,3286967
151.1,25512,245,3868659
156.35,18598,275,2878839
155.5,21828,319,3444937
164,107610,1141,17398871
170.45,116405,1522,19875216
166.5,112423,1301,18763449
178.25,160215,2065,28037397
189.45,359753,4086,67537183
177.25,119941,1623,21823766
188.3,293786,4048,57358696
185.05,81347,1211,15181958
181.5,176444,2263,32476043
178,115112,1160,20593048
179.65,127706,1338,23099769
175.75,51941,583,9186574
177.85,189200,1410,33384498
174.55,172826,1579,30704686
176.3,186751,2299,32485897
168.55,137972,1570,23608412
169.2,166446,2039,28537545
173.95,74608,1021,12970905
173.35,151297,1212,26397573
189.45,450159,5109,83677565
183.1,213628,2554,39605400
185.4,108459,760,20036166
185.2,101740,919,18797335
182.1,26174,486,4796126
182.85,57352,880,10627485
185.2,70032,929,12959734
188.95,55211,733,10386524
188.05,39132,573,7388422
183.6,55009,678,10073688
182.5,51453,675,9370381
189.1,77423,685,14425222
192.5,72013,986,13857030
187.45,34707,539,6511145
180.35,37498,720,6835703
174.95,296842,3053,52446850
188.1,151113,1916,27904518
196.55,348962,4032,67624069
197.25,328511,4448,66510608
195.45,75226,1285,14899703
191.4,44821,697,8552190
205.05,184814,2143,37007056
199.05,88745,1298,17757191
206.25,114399,1650,23375608
203.9,53642,792,10993260
206.2,98555,1060,20308905
204.55,117550,1224,23832153
214.95,207187,2113,43830469
224.55,194629,2781,43178549
224.6,151869,1948,34279131
221.95,45613,720,10264505
229.3,90783,1388,20672493
230.95,69857,902,16078306
225.55,22100,380,5023279
230.7,39031,477,8945603
232.4,60187,840,14021907
231.1,22656,473,5223301
232.3,86489,740,20106174
219.8,60366,932,13401597
220.7,151388,1224,33933109
230.55,87488,1535,20053014
230.6,39035,757,8955729
226.55,18613,341,4244527
228.9,272835,361,62490836
225.65,73272,936,16791343
241.05,323904,4000,78855598
226.1,225261,2494,51703825
227.9,93927,1311,21604468
228.25,48686,672,11211574
232.1,183082,1738,42247135
235.95,117816,1369,28131705
246.25,137511,1753,33375106
249.7,278564,3156,70002401
257.1,280038,3685,72405613
260.85,310392,3221,80295962
260.05,193917,1472,50872547
256.05,244639,1160,63834335
244.8,420934,3369,105683464
241.2,152356,1429,37526928
240.1,131117,960,31547564
240.3,35892,359,8651223
234.6,143745,453,33836708
236.9,1237762,753,293042937
233.55,364549,521,84602356
231.65,49100,303,11447788
226.15,1044309,363,239111479
240.85,45871,546,10618966
242.05,45726,504,10866200
239.05,17223,287,4118725
237.1,12992,147,3091095
236.25,30045,359,7193789
234.95,26308,188,6217361
234.15,36469,133,8638883
229.15,16866,146,3885711
227.95,19061,118,4346964
227.25,9077,91,2069002
226.7,12749,138,2896631
226.05,12792,131,2879569
223.5,11414,182,2535912
231.75,81628,431,18805650
228.8,68750,314,15733940
236.35,148151,1194,34762324
238.45,62394,520,14874601
247.05,53715,606,13188404
241,27422,219,6652089
240.1,17789,192,4255425
232.75,42371,328,10062048
230.1,16854,178,3885278
231.65,117782,255,27247764
230.95,90689,137,20950040
230.95,44981,153,10379233
242.55,169287,1034,41328247
239,119855,542,28754144
242.2,22755,258,5475858
237.9,206976,196,49234812
231.9,559395,240,130953056
233,1466072,764,340331584
231.65,62256,502,14508921
227.35,52823,309,12133306
221.4,231409,1342,51320804
221.55,49696,372,10998254
220,80416,466,17871320
220.05,114067,572,25008285
225,108175,325,24200569
223.95,167054,372,37497743
224.9,100778,373,22659140
221.5,23347,187,5202455
224.5,191666,470,42776407
221.15,26729,398,6000343
239.8,321914,2230,75848272
237.65,53046,674,12576801
227.65,45032,476,10341703
232.2,52451,646,12220020
231.7,7426,87,1733129
227.3,114207,447,26269145
232,58077,420,13459501
235.35,71617,861,17049375
232,40769,336,9488219
230.15,71706,282,16557366
229.65,12703,139,2922143
229.15,53052,461,12308882
232,77504,265,17950036
231.85,111953,438,25983599
234.8,5218611,930,1210418555
235.15,76644,585,18103024
234.15,59595,387,13972132
241.5,91155,918,21811056
240.25,142817,1380,34705171
240.1,61670,535,14874934
242.7,44409,415,10768339
236.55,29933,334,7199531
242.4,71262,502,17082437
247.15,104757,997,25762635
248.35,85573,693,21286875
243.7,29451,174,7204009
244.2,175444,902,43713384
254.2,70223,706,17627202
250.1,49711,426,12512036
262.65,81219,917,21076707
269.45,87137,934,23414878
268.1,54123,461,14437963
266.1,32334,330,8702096
261.25,102658,822,27223471
251.85,91902,513,23217699
253,247042,419,62448650
252.4,81242,282,20633210
247.4,124692,517,31333074
249.35,35189,236,8781044
248.9,150844,350,37579162
254.3,148577,589,37456182
267.35,168394,1180,44438383
261.3,28072,304,7408942
259.9,687298,891,181870928
267.65,39877,291,10636528
276.85,1211898,1245,335692426
278.6,1181291,1180,328702831
276.2,1282792,879,355210825
265.55,485380,917,131143799
259.95,186072,773,48703766
261.95,252802,634,66219919
259.55,109775,412,28573633
259.85,248124,555,64572480
260.85,183850,383,48232983
260.3,145128,234,37952566
262.55,44872,204,11774031
262,242350,168,63496895
261.45,102255,151,26727085
256.7,33293,222,8623384
249.95,154245,222,38769462
247.7,353606,275,87523778
245.9,105627,261,26291208
248.4,28645,186,7119554
249.65,429841,522,107098274
249.8,50942,126,12717989
250,144602,249,36139080
250.95,51836,299,13112382
257.45,2766438,649,692062004
259.8,111986,553,29260901
259.95,53152,263,13707253
261.8,41247,248,10815285
267,54219,555,14330886
271.1,52310,388,14146888
272.95,47700,382,12984812
269.25,24570,205,6653591
270.1,20192,165,5460703
267.2,12071,152,3230442
267.45,12537,161,3351981
279.5,101569,772,27915503
282.95,147470,1330,41547162
271.85,78299,795,21684265
266,84445,476,22655441
274,33092,354,9085811
279.35,217945,345,60251494
274.25,64646,250,17840158
264.1,159001,333,42996956
265.5,41184,332,10942951
261.35,40406,358,10644438
265.45,28198,279,7490545
258.85,75793,451,19734177
253.05,197765,1034,50122152
256.5,129952,625,33004092
260.4,133093,778,34372403
258.4,36392,373,9403415
253.95,135252,709,34552738
258.2,384969,3015,98363325
252.05,136167,859,34601650
252.35,320941,360,81483786
250.65,185044,439,46431781
237.15,1167855,1021,272584125
234.35,218450,632,51338954
229.25,102785,447,23884366
230,188249,549,43589678
227.65,89070,458,20308967
221.05,63883,309,14288799
228.1,189130,487,43112149
238.3,23235,293,5455338
238.25,7495,126,1789683
239,9625,89,2285359
236.4,176597,610,42110096
238.8,54853,315,13103046
239.35,76224,358,18206105
238.75,41080,195,9811024
241.55,23675,259,5704690
245.45,28407,292,6937301
251.15,268913,1277,67182063
255.35,256146,1430,64916243
249,22012,346,5562879
244.9,36650,262,8966442
240,112656,207,27081497
248.6,44017,465,10689051
246.5,23863,376,5918076
257.45,61657,812,15755955
255.55,32727,323,8499982
260.35,66832,401,17335942
266.65,125066,1221,33247283
271.4,138922,1057,37747774
279.45,120919,1097,33320795
282.5,112256,1002,31673155
293.25,112647,1409,32746942
290.65,87933,1233,25689964
292.15,121692,652,35184791
291.7,15569,198,4523288
285.8,19382,180,5577509
283.9,17788,233,5095724
288.85,76238,312,21986903
308,219949,2196,66813891
285.75,84499,1088,24997585
286.3,44646,658,12909248
295.8,63529,597,18780065
291.65,23658,379,6919404
292.65,76460,447,22389003
297.25,68614,985,20551244
298.85,15843,289,4729043
287.05,16798,367,4819453
302.85,48983,694,14423166
295.9,29663,532,8846596
285.35,57378,777,16679741
286.35,66532,824,19105861
288.3,44856,495,13020719
289.4,17534,232,5083204
295.55,42263,665,12488415
303.65,159846,1418,48489044
313.05,118314,1353,36569863
319.4,113827,1264,36456609
312.85,129151,1176,40340306
313.6,39778,513,12470291
317.25,173390,1580,55246643
323.1,177915,757,56951447
323.85,127600,1024,42121759
321.25,119656,526,38395526
328.2,42152,555,13787310
337.05,81077,701,26957222
368.05,253932,2743,91720276
341.05,94731,1337,33409855
325.35,125959,1057,42655531
333.25,197465,1131,65663858
333.55,67352,639,22439737
337.15,46763,524,15700725
336.6,52071,515,17551170
338.45,90916,1329,30741841
328.75,38741,361,12831683
334.75,27187,369,9060998
347.7,169186,2192,59059388
335.6,84921,757,28861667
342.95,51359,559,17494781
347.7,130925,877,45249709
357.9,87993,998,31267235
350.2,65773,900,23451553
345.2,23084,300,8000219
341.35,37732,336,13008635
332.35,50397,407,16788575
334.25,27264,275,9144472
331.4,124747,244,41633442
317.8,738691,686,244010816
320.2,20708234,5557,6598519486
330.9,162355,1840,53451160
328.35,410714,837,135928736
337.5,47402,740,15889226
345.1,227497,810,78430656
357.75,91429,1165,32431114
361.8,39318,716,14112693
350.3,21804,404,7709594
359,147469,1804,53747298
353.65,99600,835,35648107
364.45,942578,808,343616601
359.3,30878,465,11273510
380.55,2421637,17863,953446216
376.2,466705,5234,177645965
379.95,3527428,1970,1340257151
369.35,130229,1221,48613298
354.8,133393,1509,48284972
354.3,215211,1792,76613293
349.6,91477,1237,32266922
357.25,197168,2558,70999411
351.15,208235,1996,74266933
343.05,107014,1389,37135893
349.85,95014,1018,33180809
340.3,123304,964,42317526
356.35,132397,1523,46725020
361.2,72070,887,25770632
367.45,130297,1512,47922063
362.3,68742,572,25140377
350.75,48400,711,17306208
350.4,34303,489,12064218
338.65,46997,803,16366720
319.1,218062,1661,70737068
334.9,377517,2879,125706429
351.6,179024,2568,62485937
346.35,115685,1985,41093690
347.95,50554,884,17667557
344.15,85425,972,29403976
342.05,33773,455,11593399
346.65,89250,704,30908803
357.45,104500,1061,36890906
351.8,60233,796,21455475
344.4,55052,625,18894930
347.05,5658,118,1968210
365.4,70569,1226,25473700
370.75,105582,1217,38951219
366.1,112535,1183,41515219
361.2,37540,505,13641834
358.6,150294,399,54112465
366.8,98137,1087,35773313
373.75,225076,1561,84252173
369.55,20079,417,7416837
361,24833,470,9062168
346.1,23526,474,8267090
339.25,23522,557,7924217
342.25,70882,500,24308218
325.25,79807,779,26351631
325.05,74868,506,24616707
323.7,102485,571,32788721
315.2,110177,793,34557761
307.1,130670,1317,41676324
297.2,134535,1248,40893493
302.6,249117,783,76569882
308.9,97337,638,29825971
302.6,219888,398,67992360
285.8,77652,783,22252617
284.95,107547,688,30716695
308.15,118646,1163,35323511
306.15,48296,773,14892629
298,664525,524,198082908
290.25,129210,1181,38021065
257.6,52493,706,13880970
260.2,92308,662,24436705
258.95,99350,398,25796225
243.1,64501,361,15637829
240.1,146081,1177,35185104
250.15,33032,588,8204520
261.6,64385,876,16948158
270.8,21037,430,5512780
261.05,74998,379,19507417
264.1,7256,206,1919843
282.2,96158,1469,27069109
276.5,291407,1438,78601602
285.8,13011,349,3744487
273.95,3879127,1938,1062376914
273.85,131751,728,36227695
267.25,91292,730,24694644
259.55,64585,1164,17143537
266.75,37511,715,9959193
275.7,39751,740,10880812
280.2,61450,1197,17380511
285.8,32262,697,9210332
280.8,54209,820,15354110
274,32937,542,9214225
274.5,9407,341,2574853
276.7,11626,439,3200929
276.25,514925,355,141100105
273.1,208368,3964,57810846
273.2,72377,2304,19937149
262.2,33581,1063,8962652
255.95,571126,1299,145925895
252.9,54822,1929,14152677
263.25,33846,989,8848917
260.35,25207,506,6544088
276.1,87842,1565,23735850
295.2,132979,3771,38463683
311.85,254644,5013,79002459
296.2,177515,1920,52885056
297.5,113536,1623,34245671
297.85,81547,816,24531835
301.5,41593,974,12512225
317.8,141667,2567,44121279
321.75,408120,2215,131559797
317.25,92774,2008,29509130
321.55,106454,1466,34052531
322.85,67831,1050,22010216
327.6,128057,966,41880082
331.55,111690,1858,37097184
329.75,51352,706,17060666
330.2,85094,599,28072582
334.15,25382,390,8476834
330.95,109740,985,36666813
330.15,236240,406,78410141
330.8,34269,516,11352840
325.9,58426,696,19265933
331.15,105057,726,34704655
329,61842,911,20397617
342.4,102441,1671,34998858
349.25,72319,903,25150165
348.45,23435,339,8178590
347.95,17381,569,6013466
342.9,158159,2109,55672448
348.45,51385,1052,17775912
351.55,35699,706,12569785
351.25,32971,375,11601818
346.65,57246,768,20139867
343.95,43098,598,14953661
339,59931,662,20502464
335.3,36682,487,12343283
332,482123,1724,160285018
339.45,308088,1756,104668985
349.25,249662,3151,87765878
347.95,164183,1684,56817208
350.7,63661,981,22383843
346.75,64271,691,22523812
347,23506,322,8169508
354.5,295590,3199,105364742
352.85,73091,1303,25987494
352.75,86353,1032,30407315
350.4,54109,663,19014331
370.8,266610,3218,97230799
393.7,340084,5837,131534706
379.2,115421,1966,44385568
380.3,62973,1092,24086027
383.65,131641,936,50592134
387.95,136718,1544,53034553
394.4,184031,1911,72742539
388.95,102181,1229,40049477
389,63164,800,24606839
387,38864,592,15088208
397.3,149392,1148,58723778
410,343724,4116,140491845
419.6,315346,3725,132005940
415.2,51708,1043,21472521
417.55,54484,1082,22798334
409.75,31130,624,12939133
419.45,41569,996,17344917
420.05,20613,412,8692635
418.1,18186,216,7594616
418.55,86259,1275,35560891
418.2,145397,1481,61285290
425.85,47932,959,20343037
433.75,97657,1904,42054016
441.05,99887,1765,44160443
446,45831,658,20374635
440.65,23647,427,10444249
438,61006,356,26794086
425.3,81458,981,35059380
431.9,79009,906,33739445
437.7,46725,548,20459705
445.1,134853,923,60150177
451.55,160251,1341,72704020
473.75,177292,2797,82345456
466.9,168933,1629,78959087
483.75,277504,3209,134581431
484.8,134412,2712,65451539
489.5,74576,1569,35910788
501.3,94027,2270,47074016
505.35,101925,1391,51806640
500.75,70812,1310,35489673
496.85,27946,410,13909810
495.25,7005771,972,3482010942
491,37377,564,18363610
471.1,114472,1748,54796792
474.05,69833,1264,33174552
491.8,49128,1189,24032381
496,92517,1088,46171586
491.65,655275,1055,322462298
483,723837,537,351184433
482.2,45985,641,22288862
465,798419,1394,373313242
443.55,65515,1482,29104931
432.65,120874,1145,52331022
442.4,60131,954,26335434
447.95,88535,894,39768635
457.35,43149,723,19742390
472.6,38849,873,17954918
467.7,183164,1112,86018786
463.55,42689,706,19833297
466.35,265058,461,122368237
461.25,64715,326,30240125
462.55,83477,317,38277911
465.75,44604,701,20925147
456.5,251914,907,115137499
469.05,124426,1281,58188483
467.45,51546,666,24016392
474.95,90219,1194,42868226
473.2,89752,1896,43047997
471.5,37797,873,17947168
467.45,101138,856,46900900
466.85,300100,1885,140049404
461.85,92698,1076,43140899
480.7,405083,2634,189254384
499.2,272388,5084,134583143
533.95,231884,3411,121552430
551.6,226163,4404,122744625
547.1,204202,3061,112936879
546.3,80139,1280,43955933
535.1,98310,863,52671392
545.1,81870,1200,44388397
509.15,115889,1819,60473949
508.8,124904,1706,63841026
514.4,93694,538,48197147
503.9,62811,666,31949405
534,254818,2984,134332948
542.15,194010,2250,105091144
587.35,561113,8452,329193545
564.8,355478,4431,205431111
547.95,113346,2535,63314625
552.5,82200,1869,45701220
563.75,154730,2752,87150816
573.55,581696,5154,332742539
553.5,53577,1470,29810744
518.25,112805,2705,60240751
519.55,274844,5050,138398571
545.75,241258,2253,129863820
547.8,232284,2237,128100655
531.2,41657,1233,22258635
534.1,63142,1224,33699078
518.8,73424,1468,38487318
491.15,252108,4254,125384679
495.45,65554,1485,32445412
486.35,66622,1558,32745253
460,204085,2915,95620278
484.45,69002,1693,32563746
470.5,317802,2207,152303900
447.55,153125,2260,68054279
431.45,113146,2270,49067077
418.45,195402,6310,82400085
436.1,281217,3728,121718840
455.2,201011,4573,91547921
460.2,111410,3473,51794453
494.7,281807,4748,136568189
477.85,197292,3800,93490960
469.1,91803,2787,43839559
448.6,136361,3888,61649320
469.8,99676,3511,45706886
462.4,96359,2626,45291048
480.55,156202,3863,74791542
500.55,188602,5073,94482724
531.7,278424,6952,144211945
520.25,104583,4115,55465267
495.7,121721,3124,61118324
479.85,154644,3910,74280088
490.15,130409,2964,63841346
460,205420,5095,94898302
465.35,124141,3331,57864946
458.55,136032,2401,63147293
451.3,211440,4651,95149549
499.5,420382,7868,203385865
489.2,197233,4725,96993035
467.65,152332,3602,73274366
463.1,76150,2226,35202889
469.05,290745,4343,137290173
469.3,130527,2881,61585050
465.8,306431,6642,144169752
470.45,554301,4921,261877514
464.4,153561,3105,71653825
465.05,134777,2374,62947059
463.2,81120,1972,37839175
468.15,578501,6157,273267459
467.1,325494,3482,152697517
465.3,190458,2860,88848282
455.55,146323,2782,67706846
467.85,265825,4097,120731419
474.25,2045695,4624,972890593
480.4,766579,7652,368302060
506.15,1848993,12195,906147440
507.05,465722,6136,236804070
516.55,337403,5871,171948171
524.05,555382,7445,293800218
520.45,276794,4293,143549147
525.25,393646,1466,206638906
535.25,178393,2777,95031350
541.15,164940,2569,89204869
541.1,155907,2102,84903210
536.65,111822,1708,60638915
553.8,141249,2776,77989337
567.55,155895,2264,87986511
580.65,281155,3525,163806371
570.55,232669,2432,131884856
564.3,165674,2162,93740326
554.5,169000,1407,94766484
562.45,62113,1095,34866321
563.05,94892,1378,53339696
579.55,487059,2284,276058062
576.15,108746,1807,62860803
576.2,43152,706,24903837
577.9,159163,2010,92099251
575.85,65412,1218,37697449
570,42182,892,24034237
559.35,69526,1030,39033378
564.75,17356,515,9786224
588.05,527653,3608,305740098
585.05,113157,2285,66136495
585.7,118625,1146,69388772
596.65,306864,2934,183578397
609.4,479495,1760,292469304
612.9,115680,1860,70156606
620.75,232189,2947,144543089
616.45,103163,1323,63851147
614.9,119851,1298,73813443
616.55,874402,1309,532738825
599.9,665370,1732,399613768
589.4,639852,1082,384254236
580.3,74744,1428,43653302
605,116139,1973,69405379
607.1,158030,1190,95963886
623.45,159637,2397,99069841
617.85,102752,1077,63424284
630.05,1355580,3144,853889805
628.8,89587,1496,56354221
632.55,74934,1461,47572664
630.6,83937,819,52981802
632.5,34554,604,21795229
641.1,73622,1892,47376207
641.25,124580,2380,80538377
645.65,67624,1505,43627860
650.5,66459,1369,43329370
655,70261,907,45922794
649.9,49500,743,32351674
649.2,50015,637,32519061
624.8,130032,1204,82126610
613.8,220264,1564,134971965
617.85,49766,756,30697433
613.55,128116,744,78878172
608.75,161430,1366,97666514
639,341530,1822,215082287
626.7,323990,3887,205157594
617.75,2035572,1334,1263964055
620.4,1385393,1303,859293553
620.7,108361,907,67714807
620.15,281233,948,174246621
615.05,159867,1679,99775506
625.9,661117,1060,413941613
606.8,242912,1162,152030865
590.05,146318,1417,86510641
600.25,209301,2066,124300935
596.15,144226,935,86256514
559,265431,2474,150804809
574.65,386088,4131,215933379
603.95,141943,2331,84646279
588,65221,1343,38933731
585.7,54005,1188,31227383
582.3,53350,1341,31154221
571.8,67504,1238,38665197
577.15,73699,1087,42637836
597.6,664891,3382,397249270
612.05,2145343,3862,1314909859
629.75,8233879,5046,5046427503
634.1,104424,2314,66588864
635.35,165283,2260,104884004
658.65,520417,4991,342545942
667.6,212726,2666,142557927
659.7,197653,1420,131103300
651.7,56529,1252,37205702
649.35,85633,1384,55554718
646.9,51029,741,33147882
646.65,375580,586,243681868
659.35,224191,3712,148042073
649.35,133667,1823,88460094
658.05,120139,1482,78510457
660.2,70732,1225,46623466
684.85,363716,3404,248132280
705.2,250488,2879,174556160
709.85,104310,1237,73920873
728.15,99847,2014,72631564
737.85,88382,1298,64786480
756,137118,1825,103205830
768.15,150904,1748,115710485
764.4,85480,1295,65292462
750.5,65812,1067,49581611
755.15,257040,1080,195890951
752,83887,1185,62469269
737.2,32077,766,23938226
716.15,48020,1128,34213376
727.8,56909,1163,40808460
762.75,193067,1675,146125884
758.75,299177,1083,226640985
743.15,33580,862,25231795
813.35,247124,4966,196859370
882.85,302446,5279,259879092
872.25,309257,4034,257276766
855.25,137981,1775,121586849
832.35,90887,1113,75504124
821.8,103804,1529,83835659
869.35,88544,1679,77011663
866.4,75187,1270,65168798
868.9,70766,1771,60779501
919,163018,3890,146755792
925.45,60834,2116,57011335
909.05,133169,2781,123192867
918.8,42449,1287,38874709
913.2,48447,1387,44508198
929.2,43848,1618,40355676
976.7,384326,5201,379394295
942.3,82106,2084,80542733
937.15,102213,1332,97214231
920.1,42329,1348,38676701
914.75,7163,356,6594309
894.3,83906,2069,75258512
949.3,101424,2789,94365228
989.15,88630,2170,86718991
962.6,53413,1261,52053335
974.6,27234,828,26512377
981.7,24741,700,24306701
996.75,91994,2277,92383993
939.6,36589,1008,35254442
924.75,29740,910,27439732
929.95,114937,1010,106952317
936.8,1742408,1043,1616501741
934.8,1452012,1144,1359964305
908.5,24463,1012,22577871
918.75,51842,1353,47791987
931.25,68353,1426,64115655
941,14895,608,14038042
943.1,21570,616,20426252
942.4,17244,547,16244514
926.75,44448,1054,41496515
935.2,28256,768,26299908
937.45,48978,765,45988926
939.65,79355,1011,74970437
942.6,70038,973,66164409
968.65,151273,2417,146140278
993.9,231094,3476,228215194
978.95,104999,2067,104251814
953.05,91117,1563,87311342
942.15,25162,966,24029107
932.1,35216,935,33029330
947.85,147025,737,138548698
971.8,53870,1220,51849095
959.55,71844,1132,69793227
976.95,101407,1121,98767426
967.1,42303,888,41255225
973,32151,560,31365914
1033.9,129274,3649,132504171
1035.45,51037,1397,53173861
1056.45,111240,1945,117059652
1089.5,85205,2284,92151752
1068.65,97107,1923,106003232
1095.6,325047,3607,355774350
1086.45,130102,2774,144161942
1167.45,248298,5706,281699475
1265.2,242692,5671,296588600
1207.9,228587,4614,277948338
1164.55,208428,2377,244287764
1159.65,72867,2340,84707211
1112.75,103218,2281,115951873
1056.75,91788,2054,98604798
985.95,89192,1248,88181164
1022.6,181464,2232,185180929
1005.75,185414,2154,198819995
1098.3,197063,4292,218218455
1138.5,79120,2512,85915324
1136.9,279379,3391,318751058
1100.75,51924,1708,57132500
1110.8,93192,2682,103467794
1087.8,79531,2551,87286754
1089.25,165997,2175,182250071
1058.7,47297,2112,50554629
1083.45,59969,2226,63730807
1033.8,46618,1929,49212637
980.85,56952,2118,56895902
928.1,156287,2239,146043322
989.8,485045,3562,461990407
969.1,153959,2445,152905941
994.5,102151,2183,101080889
1026.9,77499,2595,78053105
1051.25,158409,2395,165942354
1040.3,149237,2106,157021174
1004.2,40602,1606,40913667
1001.8,58131,2059,58289566
970.5,72714,2223,70688995
956.5,484112,1864,460956681
959.8,80201,1527,77355620
988.05,143313,3603,142031475
1003.6,194045,2734,191662971
1018.75,152789,3178,151392732
940.3,59008,2726,56657885
909.1,135773,3834,123366662
899.25,199334,3466,178892125
840.1,178344,3576,149107723
805.75,1401737,4134,1122544271
833.7,429552,4904,352732820
863.35,121300,2928,105110083
802.95,155538,4328,124746252
860.6,601380,4806,491228839
792.85,987454,4859,789405633
782.1,3165510,4501,2507375502
747.25,1099561,7983,873669119
718.35,216656,5468,157977639
792.15,8080163,7691,6031695396
826.55,4728188,6013,3785008675
793.25,178939,4839,142921632
804.9,251397,6482,198901805
781.15,291120,7780,223801511
721.1,373542,8737,275836427
743,671650,4802,505390357
745.55,160800,4136,118371517
714.75,278902,4173,200405804
750.8,318498,7356,232875527
760.95,225944,6017,172273610
796.1,352041,7687,274915302
777.3,354244,8758,282749603
761.7,209506,6873,161542594
774.9,189182,6514,144935939
786.8,446640,3255,348006503
824.75,527977,10219,439222297
881.1,1006011,19594,863323839
910.6,537996,13272,489327076
897.25,586781,8390,520841609
891.9,259772,6653,232067651
906.6,332459,10842,301446262
919.15,377811,4661,346114916
944.3,482834,12176,448295049
924.3,318699,8754,293841226
933.2,169752,5123,158815425
946.9,352985,9666,336352309
947.85,385033,6391,364375790
907.15,356068,7240,324725807
863.35,246556,6725,215990166
836.3,458554,9416,391091858
877.2,347540,9864,298309972
869.25,406768,7443,362449507
865.4,651816,6721,564227442
894,282888,5440,251741512
901.65,284336,7094,258263627
869.4,248728,6575,216396407
869.5,288167,5655,248936996
828.4,320354,7045,268093649
799.85,271034,7889,221375480
762.95,243942,5419,188881455
740.4,332842,8905,248800774
810.8,734447,15615,574139151
783.3,354176,9450,282268460
794.05,362194,9472,279188120
750,294841,8618,225899119
757.3,444968,11148,333070390
739.4,405283,9398,307518277
770.4,343401,9144,258128104
760.2,404272,7749,310140663
704.1,342839,9414,243261891
681.2,396849,10167,274436480
703.7,233339,7249,163594688
715.8,313595,8396,221327271
704.35,407853,10814,292356359
736.15,393666,8573,286529001
794.2,788203,19441,604148126
753.25,602856,16446,464013680
718.1,521100,10243,376882073
705.1,1002560,20099,712541638
699,512849,11714,355695505
678.9,446218,11477,307548050
686.95,720139,14404,480878472
676.25,453452,11857,310462418
628.95,465119,12993,295663656
603.65,445761,11104,268952820
592.3,305722,7354,182012750
635.85,462041,11523,280597424
579.75,734692,13737,426408678
599.55,509383,13652,303320418
602.9,602440,11749,372954927
608.4,576497,12013,341506508
669.75,721135,14609,470499818
679,681831,15469,449960766
669.6,930244,23565,628984129
635.8,1742524,40223,1150815074
596.55,1661368,36672,988300499
584.45,847380,22288,503047735
635.5,1277839,30671,792611232
686.8,1398298,30180,941253440
697.6,904580,21522,624074489
740.05,1499078,31044,1086181727
765.4,960364,19563,753504494
761.55,1036335,23037,798346962
712.5,687806,15164,495828630
697.2,898474,20397,633220651
620.1,1254170,28958,804573213
679.6,1367960,28552,901889980
653.85,825100,15978,541010394
680.3,1005187,24351,665376892
706.05,1091118,26028,763622742
760.85,1520873,32315,1132084551
743.95,1372072,28193,1061816550
748.5,679008,15501,510490812
734.85,1327477,30077,963471736
759.8,583649,15169,444553570
721.55,852038,19978,624607598
725.2,1035147,26703,747254190
700.15,1457338,30737,1021277316
691.55,979671,23914,682716258
679.75,676378,16446,460173135
673.65,758849,17713,517116859
648.6,588093,16191,385860927
679.4,1051189,25881,701671867
685.35,628577,18825,437680094
680,981484,23651,660828055
677.55,717444,18079,490132840
